date,stream,site_group,gage_agency,gage_number,statistic,value
2008-03-17,feather river,upper feather lfc,interpolated,interpolated,mean,8.197274516830397
2008-03-17,feather river,upper feather lfc,interpolated,interpolated,max,8.699836378606626
2008-03-17,feather river,upper feather lfc,interpolated,interpolated,min,7.398675016710465
2008-03-18,feather river,upper feather lfc,interpolated,interpolated,mean,8.673301946579398
2008-03-18,feather river,upper feather lfc,interpolated,interpolated,max,9.107656766524956
2008-03-18,feather river,upper feather lfc,interpolated,interpolated,min,7.9193173243204775
2008-03-19,feather river,upper feather lfc,interpolated,interpolated,mean,8.695362174652667
2008-03-19,feather river,upper feather lfc,interpolated,interpolated,max,8.700922751145015
2008-03-19,feather river,upper feather lfc,interpolated,interpolated,min,8.319906577568528
2008-03-20,feather river,upper feather lfc,interpolated,interpolated,mean,8.911979774872677
2008-03-20,feather river,upper feather lfc,interpolated,interpolated,max,9.153996161468804
2008-03-20,feather river,upper feather lfc,interpolated,interpolated,min,8.320318982943371
2008-03-21,feather river,upper feather lfc,interpolated,interpolated,mean,8.782717602387365
2008-03-21,feather river,upper feather lfc,interpolated,interpolated,max,9.19979237014346
2008-03-21,feather river,upper feather lfc,interpolated,interpolated,min,8.04060759480697
2008-03-22,feather river,upper feather lfc,interpolated,interpolated,mean,8.869630287842881
2008-03-22,feather river,upper feather lfc,interpolated,interpolated,max,9.42660066843995
2008-03-22,feather river,upper feather lfc,interpolated,interpolated,min,8.001002315394492
2008-03-23,feather river,upper feather lfc,interpolated,interpolated,mean,9.08624788806289
2008-03-23,feather river,upper feather lfc,interpolated,interpolated,max,9.608155944330981
2008-03-23,feather river,upper feather lfc,interpolated,interpolated,min,8.24152082949326
2008-03-24,feather river,upper feather lfc,interpolated,interpolated,mean,9.129925601930239
2008-03-24,feather river,upper feather lfc,interpolated,interpolated,max,9.563446108194718
2008-03-24,feather river,upper feather lfc,interpolated,interpolated,min,8.361986289230066
2008-03-25,feather river,upper feather lfc,interpolated,interpolated,mean,9.454630631120665
2008-03-25,feather river,upper feather lfc,interpolated,interpolated,max,9.880760451302129
2008-03-25,feather river,upper feather lfc,interpolated,interpolated,min,8.682540172903474
2008-03-26,feather river,upper feather lfc,interpolated,interpolated,mean,9.282133487047188
2008-03-26,feather river,upper feather lfc,interpolated,interpolated,max,9.474026435922188
2008-03-26,feather river,upper feather lfc,interpolated,interpolated,min,8.722970263065639
2008-03-28,feather river,upper feather lfc,interpolated,interpolated,mean,8.072439767136935
2008-03-28,feather river,upper feather lfc,interpolated,interpolated,max,7.9817630690804116
2008-03-28,feather river,upper feather lfc,interpolated,interpolated,min,7.803388323706949
2008-03-29,feather river,upper feather lfc,interpolated,interpolated,mean,8.548467196885936
2008-03-29,feather river,upper feather lfc,interpolated,interpolated,max,8.661101591431498
2008-03-29,feather river,upper feather lfc,interpolated,interpolated,min,8.083924522593037
2008-03-30,feather river,upper feather lfc,interpolated,interpolated,mean,8.829937254488193
2008-03-30,feather river,upper feather lfc,interpolated,interpolated,max,9.204681046566208
2008-03-30,feather river,upper feather lfc,interpolated,interpolated,min,8.124354612755202
2008-03-31,feather river,upper feather lfc,interpolated,interpolated,mean,8.484500224062057
2008-03-31,feather river,upper feather lfc,interpolated,interpolated,max,8.888453075997184
2008-03-31,feather river,upper feather lfc,interpolated,interpolated,min,7.764607855044158
2008-04-01,feather river,upper feather lfc,interpolated,interpolated,mean,8.463325480547159
2008-04-01,feather river,upper feather lfc,interpolated,interpolated,max,8.66273115023908
2008-04-01,feather river,upper feather lfc,interpolated,interpolated,min,7.925090999568285
2008-04-02,feather river,upper feather lfc,interpolated,interpolated,mean,8.701560566561252
2008-04-02,feather river,upper feather lfc,interpolated,interpolated,max,9.20631060537379
2008-04-02,feather river,upper feather lfc,interpolated,interpolated,min,7.885485720155806
2008-04-03,feather river,upper feather lfc,interpolated,interpolated,mean,8.961413138369426
2008-04-03,feather river,upper feather lfc,interpolated,interpolated,max,9.5236249484812
2008-04-03,feather river,upper feather lfc,interpolated,interpolated,min,8.085986549467254
2008-04-04,feather river,upper feather lfc,interpolated,interpolated,mean,8.918620909060447
2008-04-04,feather river,upper feather lfc,interpolated,interpolated,max,9.071637910695799
2008-04-04,feather river,upper feather lfc,interpolated,interpolated,min,8.406540433140663
2008-04-05,feather river,upper feather lfc,interpolated,interpolated,mean,9.00553359451596
2008-04-05,feather river,upper feather lfc,interpolated,interpolated,max,9.47945829861413
2008-04-05,feather river,upper feather lfc,interpolated,interpolated,min,8.206864414578902
2008-04-06,feather river,upper feather lfc,interpolated,interpolated,mean,9.114063765765557
2008-04-06,feather river,upper feather lfc,interpolated,interpolated,max,9.525254507288782
2008-04-06,feather river,upper feather lfc,interpolated,interpolated,min,8.36734755910303
2008-04-07,feather river,upper feather lfc,interpolated,interpolated,mean,9.222593937015155
2008-04-07,feather river,upper feather lfc,interpolated,interpolated,max,9.706809783179814
2008-04-07,feather river,upper feather lfc,interpolated,interpolated,min,8.407777649265192
2008-04-08,feather river,upper feather lfc,interpolated,interpolated,mean,9.093331764529845
2008-04-08,feather river,upper feather lfc,interpolated,interpolated,max,9.390581812610794
2008-04-08,feather river,upper feather lfc,interpolated,interpolated,min,8.448207739427357
2008-04-09,feather river,upper feather lfc,interpolated,interpolated,mean,8.74789473410371
2008-04-09,feather river,upper feather lfc,interpolated,interpolated,max,9.21011290925815
2008-04-09,feather river,upper feather lfc,interpolated,interpolated,min,7.968407927354352
2008-04-10,feather river,upper feather lfc,interpolated,interpolated,mean,8.878042391147389
2008-04-10,feather river,upper feather lfc,interpolated,interpolated,max,9.482174229960101
2008-04-10,feather river,upper feather lfc,interpolated,interpolated,min,7.968820332729196
2008-04-11,feather river,upper feather lfc,interpolated,interpolated,mean,9.35406982089639
2008-04-11,feather river,upper feather lfc,interpolated,interpolated,max,10.071006707500267
2008-04-11,feather river,upper feather lfc,interpolated,interpolated,min,8.329391901189926
2008-04-12,feather river,upper feather lfc,interpolated,interpolated,mean,9.786862279057225
2008-04-12,feather river,upper feather lfc,interpolated,interpolated,max,10.433574073013139
2008-04-12,feather river,upper feather lfc,interpolated,interpolated,min,8.810016524012617
2008-04-13,feather river,upper feather lfc,interpolated,interpolated,mean,10.003479879277236
2008-04-13,feather river,upper feather lfc,interpolated,interpolated,max,10.569876326498711
2008-04-13,feather river,upper feather lfc,interpolated,interpolated,min,9.090552722898705
2008-04-14,feather river,upper feather lfc,interpolated,interpolated,mean,9.982305135762338
2008-04-14,feather river,upper feather lfc,interpolated,interpolated,max,10.298901378335149
2008-04-14,feather river,upper feather lfc,interpolated,interpolated,min,9.291053552210151
2008-04-15,feather river,upper feather lfc,interpolated,interpolated,mean,9.312605818424963
2008-04-15,feather river,upper feather lfc,interpolated,interpolated,max,9.575396206116991
2008-04-15,feather river,upper feather lfc,interpolated,interpolated,min,8.691200685775184
2008-04-16,feather river,upper feather lfc,interpolated,interpolated,mean,8.923933816410663
2008-04-16,feather river,upper feather lfc,interpolated,interpolated,max,9.394927302764348
2008-04-16,feather river,upper feather lfc,interpolated,interpolated,min,8.131365504127539
2008-04-17,feather river,upper feather lfc,interpolated,interpolated,mean,9.29187381718925
2008-04-17,feather river,upper feather lfc,interpolated,interpolated,max,9.848000713088137
2008-04-17,feather river,upper feather lfc,interpolated,interpolated,min,8.411901703013626
2008-04-18,feather river,upper feather lfc,interpolated,interpolated,mean,9.638196332173756
2008-04-18,feather river,upper feather lfc,interpolated,interpolated,max,10.165315056195547
2008-04-18,feather river,upper feather lfc,interpolated,interpolated,min,8.772473271474357
2008-04-19,feather river,upper feather lfc,interpolated,interpolated,mean,9.444081702306198
2008-04-19,feather river,upper feather lfc,interpolated,interpolated,max,9.803834063221064
2008-04-19,feather river,upper feather lfc,interpolated,interpolated,min,8.732867992061879
2008-04-20,feather river,upper feather lfc,interpolated,interpolated,mean,8.687912441792493
2008-04-20,feather river,upper feather lfc,interpolated,interpolated,max,8.989822846191988
2008-04-20,feather river,upper feather lfc,interpolated,interpolated,min,8.05297975605227
2008-04-21,feather river,upper feather lfc,interpolated,interpolated,mean,8.320857925572273
2008-04-21,feather river,upper feather lfc,interpolated,interpolated,max,8.809353942839344
2008-04-21,feather river,upper feather lfc,interpolated,interpolated,min,7.533162259191943
2008-04-22,feather river,upper feather lfc,interpolated,interpolated,mean,8.342918153645542
2008-04-22,feather river,upper feather lfc,interpolated,interpolated,max,8.357366905053944
2008-04-22,feather river,upper feather lfc,interpolated,interpolated,min,7.973769197227316
2008-04-23,feather river,upper feather lfc,interpolated,interpolated,mean,8.754093126012295
2008-04-23,feather river,upper feather lfc,interpolated,interpolated,max,8.855693337783192
2008-04-23,feather river,upper feather lfc,interpolated,interpolated,min,8.294323080900725
2008-04-24,feather river,upper feather lfc,interpolated,interpolated,mean,8.970710726232305
2008-04-24,feather river,upper feather lfc,interpolated,interpolated,max,9.670790927350659
2008-04-24,feather river,upper feather lfc,interpolated,interpolated,min,7.974594007977002
2008-04-25,feather river,upper feather lfc,interpolated,interpolated,mean,9.425120670187223
2008-04-25,feather river,upper feather lfc,interpolated,interpolated,max,10.169117360079907
2008-04-25,feather river,upper feather lfc,interpolated,interpolated,min,8.375183261225052
2008-04-26,feather river,upper feather lfc,interpolated,interpolated,mean,10.182175415259298
2008-04-26,feather river,upper feather lfc,interpolated,interpolated,max,11.074720994458293
2008-04-26,feather river,upper feather lfc,interpolated,interpolated,min,8.975860938409706
2008-04-27,feather river,upper feather lfc,interpolated,interpolated,mean,10.766290273978711
2008-04-27,feather river,upper feather lfc,interpolated,interpolated,max,11.57304742718754
2008-04-27,feather river,upper feather lfc,interpolated,interpolated,min,9.616556300381681
2008-04-28,feather river,upper feather lfc,interpolated,interpolated,mean,10.89643793102239
2008-04-28,feather river,upper feather lfc,interpolated,interpolated,max,11.573590613456734
2008-04-28,feather river,upper feather lfc,interpolated,interpolated,min,9.857074814480448
2008-04-29,feather river,upper feather lfc,interpolated,interpolated,mean,10.269973585273181
2008-04-29,feather river,upper feather lfc,interpolated,interpolated,max,10.4880612619949
2008-04-29,feather river,upper feather lfc,interpolated,interpolated,min,9.657398795918688
2008-04-30,feather river,upper feather lfc,interpolated,interpolated,mean,9.557039296347643
2008-04-30,feather river,upper feather lfc,interpolated,interpolated,max,10.0360742242095
2008-04-30,feather river,upper feather lfc,interpolated,interpolated,min,8.737404451185157
2008-05-01,feather river,upper feather lfc,interpolated,interpolated,mean,9.449394609656412
2008-05-01,feather river,upper feather lfc,interpolated,interpolated,max,10.172376477695073
2008-05-01,feather river,upper feather lfc,interpolated,interpolated,min,8.417675378261432
2008-05-02,feather river,upper feather lfc,interpolated,interpolated,mean,9.536307295111929
2008-05-02,feather river,upper feather lfc,interpolated,interpolated,max,9.90140152953151
2008-05-02,feather river,upper feather lfc,interpolated,interpolated,min,8.818264631509484
2008-05-03,feather river,upper feather lfc,interpolated,interpolated,mean,10.01233472486093
