date,stream,site_group,gage_agency,gage_number,statistic,value
2016-04-18,feather river,upper feather hfc,interpolated,interpolated,max,14.74053910721138
2016-04-18,feather river,upper feather hfc,interpolated,interpolated,min,12.13477473210214
2016-04-19,feather river,upper feather hfc,interpolated,interpolated,mean,13.088676887794893
2016-04-19,feather river,upper feather hfc,interpolated,interpolated,max,15.140562818663161
2016-04-19,feather river,upper feather hfc,interpolated,interpolated,min,12.715588065848682
2016-04-20,feather river,upper feather hfc,interpolated,interpolated,mean,13.260087880021445
2016-04-20,feather river,upper feather hfc,interpolated,interpolated,max,15.20704607394376
2016-04-20,feather river,upper feather hfc,interpolated,interpolated,min,13.005849185929776
2016-04-21,feather river,upper feather hfc,interpolated,interpolated,mean,12.744078235499309
2016-04-21,feather river,upper feather hfc,interpolated,interpolated,max,14.539740325647756
2016-04-21,feather river,upper feather hfc,interpolated,interpolated,min,12.642367825263616
2016-04-22,feather river,upper feather hfc,interpolated,interpolated,mean,11.918729304440262
2016-04-22,feather river,upper feather hfc,interpolated,interpolated,max,13.405477938712092
2016-04-22,feather river,upper feather hfc,interpolated,interpolated,min,12.13361035776473
2016-04-23,feather river,upper feather hfc,interpolated,interpolated,mean,11.299606564405822
2016-04-23,feather river,upper feather hfc,interpolated,interpolated,max,12.871588372884561
2016-04-23,feather river,upper feather hfc,interpolated,interpolated,min,11.406938730016762
2016-04-24,feather river,upper feather hfc,interpolated,interpolated,mean,11.91784097051902
2016-04-24,feather river,upper feather hfc,interpolated,interpolated,max,13.738568722976
2016-04-24,feather river,upper feather hfc,interpolated,interpolated,min,11.769837903514219
2016-04-25,feather river,upper feather hfc,interpolated,interpolated,mean,11.504944421509187
2016-04-25,feather river,upper feather hfc,interpolated,interpolated,max,13.471511522085414
2016-04-25,feather river,upper feather hfc,interpolated,interpolated,min,11.188442382598971
2016-04-26,feather river,upper feather hfc,interpolated,interpolated,mean,11.092047872499354
2016-04-26,feather river,upper feather hfc,interpolated,interpolated,max,13.004330047492118
2016-04-26,feather river,upper feather hfc,interpolated,interpolated,min,10.824961021932811
2016-04-27,feather river,upper feather hfc,interpolated,interpolated,mean,11.332200928400773
2016-04-27,feather river,upper feather hfc,interpolated,interpolated,max,13.070813302772716
2016-04-27,feather river,upper feather hfc,interpolated,interpolated,min,11.260498248846627
2016-04-28,feather river,upper feather hfc,interpolated,interpolated,mean,11.6754670798145
2016-04-28,feather river,upper feather hfc,interpolated,interpolated,max,13.937793652864155
2016-04-28,feather river,upper feather hfc,interpolated,interpolated,min,11.042292995013192
2016-04-29,feather river,upper feather hfc,interpolated,interpolated,mean,12.328072517765133
2016-04-29,feather river,upper feather hfc,interpolated,interpolated,max,14.537941638018646
2016-04-29,feather river,upper feather hfc,interpolated,interpolated,min,11.768382435592457
2016-04-30,feather river,upper feather hfc,interpolated,interpolated,mean,12.568225573666552
2016-04-30,feather river,upper feather hfc,interpolated,interpolated,max,14.804549167001955
2016-04-30,feather river,upper feather hfc,interpolated,interpolated,min,11.98600550225719
2016-05-01,feather river,upper feather hfc,interpolated,interpolated,mean,12.84274966140541
2016-05-01,feather river,upper feather hfc,interpolated,interpolated,max,15.137864787219499
2016-05-01,feather river,upper feather hfc,interpolated,interpolated,min,12.203628568921925
2016-05-02,feather river,upper feather hfc,interpolated,interpolated,mean,13.392242003843739
2016-05-02,feather river,upper feather hfc,interpolated,interpolated,max,15.537888498671279
2016-05-02,feather river,upper feather hfc,interpolated,interpolated,min,12.92971800950119
2016-05-03,feather river,upper feather hfc,interpolated,interpolated,mean,13.151200614021079
2016-05-03,feather river,upper feather hfc,interpolated,interpolated,max,14.737166567906801
2016-05-03,feather river,upper feather hfc,interpolated,interpolated,min,13.292617182998647
2016-05-04,feather river,upper feather hfc,interpolated,interpolated,mean,13.288240574410194
2016-05-04,feather river,upper feather hfc,interpolated,interpolated,max,15.003774096890108
2016-05-04,feather river,upper feather hfc,interpolated,interpolated,min,13.292326089414296
2016-05-05,feather river,upper feather hfc,interpolated,interpolated,mean,13.150312280099836
2016-05-05,feather river,upper feather hfc,interpolated,interpolated,max,14.469884531062577
2016-05-05,feather river,upper feather hfc,interpolated,interpolated,min,13.58258720949539
2016-05-06,feather river,upper feather hfc,interpolated,interpolated,mean,12.324963349040791
2016-05-06,feather river,upper feather hfc,interpolated,interpolated,max,13.46903832659539
2016-05-06,feather river,upper feather hfc,interpolated,interpolated,min,12.928553635163782
2016-05-07,feather river,upper feather hfc,interpolated,interpolated,mean,12.049550927380693
2016-05-07,feather river,upper feather hfc,interpolated,interpolated,max,13.068564943236328
2016-05-07,feather river,upper feather hfc,interpolated,interpolated,min,12.782986434746704
2016-05-08,feather river,upper feather hfc,interpolated,interpolated,mean,12.495930174306721
2016-05-08,feather river,upper feather hfc,interpolated,interpolated,max,14.002253384562003
2016-05-08,feather river,upper feather hfc,interpolated,interpolated,min,12.710057287745993
2016-05-09,feather river,upper feather hfc,interpolated,interpolated,mean,13.492245930631698
2016-05-09,feather river,upper feather hfc,interpolated,interpolated,max,15.669730829464283
2016-05-09,feather river,upper feather hfc,interpolated,interpolated,min,13.000318407827086
2016-05-10,feather river,upper feather hfc,interpolated,interpolated,mean,13.97299620939516
2016-05-10,feather river,upper feather hfc,interpolated,interpolated,max,16.203170723384535
2016-05-10,feather river,upper feather hfc,interpolated,interpolated,min,13.435855634740905
2016-05-11,feather river,upper feather hfc,interpolated,interpolated,mean,14.144407201621712
2016-05-11,feather river,upper feather hfc,interpolated,interpolated,max,16.336362069899373
2016-05-11,feather river,upper feather hfc,interpolated,interpolated,min,13.65347870140564
2016-05-12,feather river,upper feather hfc,interpolated,interpolated,mean,14.315818193848266
2016-05-12,feather river,upper feather hfc,interpolated,interpolated,max,16.60296959888268
2016-05-12,feather river,upper feather hfc,interpolated,interpolated,min,13.725825661237648
2016-05-13,feather river,upper feather hfc,interpolated,interpolated,mean,14.934052599961463
2016-05-13,feather river,upper feather hfc,interpolated,interpolated,max,17.20311758403717
2016-05-13,feather river,upper feather hfc,interpolated,interpolated,min,14.379277048400553
2016-05-14,feather river,upper feather hfc,interpolated,interpolated,mean,14.933608433000842
2016-05-14,feather river,upper feather hfc,interpolated,interpolated,max,17.002768474380822
2016-05-14,feather river,upper feather hfc,interpolated,interpolated,min,14.596900115065285
2016-05-15,feather river,upper feather hfc,interpolated,interpolated,mean,14.83005117052792
2016-05-15,feather river,upper feather hfc,interpolated,interpolated,max,16.935835547192944
2016-05-15,feather river,upper feather hfc,interpolated,interpolated,min,14.451332914648209
2016-05-16,feather river,upper feather hfc,interpolated,interpolated,mean,14.692122876217562
2016-05-16,feather river,upper feather hfc,interpolated,interpolated,max,16.935610711239306
2016-05-16,feather river,upper feather hfc,interpolated,interpolated,min,14.160489607398409
2016-05-17,feather river,upper feather hfc,interpolated,interpolated,mean,14.89790490028155
2016-05-17,feather river,upper feather hfc,interpolated,interpolated,max,17.268926331456854
2016-05-17,feather river,upper feather hfc,interpolated,interpolated,min,14.23283656723042
2016-05-18,feather river,upper feather hfc,interpolated,interpolated,mean,15.241171051695272
2016-05-18,feather river,upper feather hfc,interpolated,interpolated,max,17.53553386044016
2016-05-18,feather river,upper feather hfc,interpolated,interpolated,min,14.668373794144237
2016-05-19,feather river,upper feather hfc,interpolated,interpolated,mean,15.378211012084389
2016-05-19,feather river,upper feather hfc,interpolated,interpolated,max,17.268476659549577
2016-05-19,feather river,upper feather hfc,interpolated,interpolated,min,15.249187127890782
2016-05-20,feather river,upper feather hfc,interpolated,interpolated,mean,14.243522794488431
2016-05-20,feather river,upper feather hfc,interpolated,interpolated,max,15.867381907676965
2016-05-20,feather river,upper feather hfc,interpolated,interpolated,min,14.377239393310088
2016-05-21,feather river,upper feather hfc,interpolated,interpolated,mean,12.799495290355566
2016-05-21,feather river,upper feather hfc,interpolated,interpolated,max,14.399579064570121
2016-05-21,feather river,upper feather hfc,interpolated,interpolated,min,12.9241872313985
2016-05-22,feather river,upper feather hfc,interpolated,interpolated,mean,12.38659874134573
2016-05-22,feather river,upper feather hfc,interpolated,interpolated,max,14.532770411084957
2016-05-22,feather river,upper feather hfc,interpolated,interpolated,min,11.906963389985082
2016-05-23,feather river,upper feather hfc,interpolated,interpolated,mean,12.626751797247152
2016-05-23,feather river,upper feather hfc,interpolated,interpolated,max,14.732669848834028
2016-05-23,feather river,upper feather hfc,interpolated,interpolated,min,12.197224510066178
2016-05-24,feather river,upper feather hfc,interpolated,interpolated,mean,13.279357235197786
2016-05-24,feather river,upper feather hfc,interpolated,interpolated,max,15.466234016456992
2016-05-24,feather river,upper feather hfc,interpolated,interpolated,min,12.778037843812719
2016-05-25,feather river,upper feather hfc,interpolated,interpolated,mean,13.656994418448944
2016-05-25,feather river,upper feather hfc,interpolated,interpolated,max,16.066382001611483
2016-05-25,feather river,upper feather hfc,interpolated,interpolated,min,12.923022857061092
2016-05-26,feather river,upper feather hfc,interpolated,interpolated,mean,14.48145501558675
2016-05-26,feather river,upper feather hfc,interpolated,interpolated,max,16.79994616923445
2016-05-26,feather river,upper feather hfc,interpolated,interpolated,min,13.867026457889441
2016-05-27,feather river,upper feather hfc,interpolated,interpolated,mean,14.893463230675344
2016-05-27,feather river,upper feather hfc,interpolated,interpolated,max,17.199969880686226
2016-05-27,feather river,upper feather hfc,interpolated,interpolated,min,14.30256368480326
2016-05-28,feather river,upper feather hfc,interpolated,interpolated,mean,14.96176112738959
2016-05-28,feather river,upper feather hfc,interpolated,interpolated,max,17.3998693184353
2016-05-28,feather river,upper feather hfc,interpolated,interpolated,min,14.229634537802546
2016-05-29,feather river,upper feather hfc,interpolated,interpolated,mean,15.40814037431562
2016-05-29,feather river,upper feather hfc,interpolated,interpolated,max,17.79989302988708
2016-05-29,feather river,upper feather hfc,interpolated,interpolated,min,14.737809818132728
2016-05-30,feather river,upper feather hfc,interpolated,interpolated,mean,15.923261684916515
2016-05-30,feather river,upper feather hfc,interpolated,interpolated,max,18.400041015041573
2016-05-30,feather river,upper feather hfc,interpolated,interpolated,min,15.173347045046548
2016-05-31,feather river,upper feather hfc,interpolated,interpolated,mean,16.507125059192283
2016-05-31,feather river,upper feather hfc,interpolated,interpolated,max,19.000189000196066
2016-05-31,feather river,upper feather hfc,interpolated,interpolated,min,15.754160378793088
2016-06-01,feather river,upper feather hfc,interpolated,interpolated,mean,17.090988433468045
2016-06-01,feather river,upper feather hfc,interpolated,interpolated,max,19.600336985350555
2016-06-01,feather river,upper feather hfc,interpolated,interpolated,min,16.33497371253963
2016-06-02,feather river,upper feather hfc,interpolated,interpolated,mean,16.643720852620774
2016-06-02,feather river,upper feather hfc,interpolated,interpolated,max,18.666198872117604
