projectDescriptionID,trapVisitID,siteName,subSiteName,visitTime,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,turbidity
NA,NA,parrot-phelan,pp rst,2014-04-07T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.7,1.7,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-08T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-08T10:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-09T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-09T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-10T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-10T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-11T09:00:00Z,continue trapping,not recorded,not recorded,NA,2.4,2.4,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-11T10:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-12T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-12T09:00:00Z,continue trapping,not recorded,not recorded,NA,2.2,2.2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-13T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-13T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.8,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-14T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-14T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-15T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-15T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.5,1.5,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-16T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-16T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.5,1.5,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-17T08:00:00Z,continue trapping,not recorded,not recorded,NA,2.1,2.1,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-17T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-18T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-18T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.8,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-19T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.7,1.7,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-19T10:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-20T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-20T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.4,1.4,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-21T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-21T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.3,1.3,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-22T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-22T09:00:00Z,continue trapping,not recorded,not recorded,NA,2.1,2.1,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-23T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-23T09:00:00Z,continue trapping,not recorded,not recorded,NA,2.1,2.1,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-24T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-24T08:00:00Z,continue trapping,not recorded,not recorded,NA,1.9,1.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-25T10:00:00Z,continue trapping,not recorded,not recorded,NA,2,2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-25T11:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-26T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-26T09:00:00Z,continue trapping,not recorded,not recorded,NA,2.1,2.1,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-27T10:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-27T11:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-28T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-28T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-29T09:00:00Z,continue trapping,not recorded,not recorded,NA,2.1,2.1,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-29T10:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-04-30T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-04-30T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.7,1.7,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-01T08:20:00Z,continue trapping,not recorded,not recorded,NA,1.9,1.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-01T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-02T08:30:00Z,continue trapping,not recorded,not recorded,NA,1.8,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-02T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-03T08:00:00Z,continue trapping,not recorded,not recorded,NA,1.9,1.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-03T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-04T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.7,1.7,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-04T09:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-05T08:25:00Z,continue trapping,not recorded,not recorded,NA,1.9,1.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-05T08:50:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-06T08:30:00Z,continue trapping,not recorded,not recorded,NA,1.8,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-06T08:50:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-07T08:20:00Z,continue trapping,not recorded,not recorded,NA,1.9,1.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-07T09:05:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-08T08:05:00Z,continue trapping,not recorded,not recorded,NA,1.7,1.7,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-08T08:15:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-09T08:30:00Z,continue trapping,not recorded,not recorded,NA,1.8,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-09T08:55:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-10T08:30:00Z,continue trapping,not recorded,not recorded,NA,1.8,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-10T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-11T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.7,1.7,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-11T09:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-12T08:30:00Z,continue trapping,not recorded,not recorded,NA,1.8,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-12T09:02:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-13T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-13T09:05:00Z,continue trapping,not recorded,not recorded,NA,1.9,1.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-14T08:30:00Z,continue trapping,not recorded,not recorded,NA,1.7,1.7,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-14T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-15T08:15:00Z,continue trapping,not recorded,not recorded,NA,1.8,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-15T08:35:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-16T08:40:00Z,continue trapping,not recorded,not recorded,NA,1.9,1.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-16T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-16T11:00:00Z,continue trapping,not recorded,not recorded,NA,1.6,1.6,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-17T10:00:00Z,continue trapping,not recorded,not recorded,NA,1.8,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-17T10:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-19T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-19T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.8,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-20T08:30:00Z,continue trapping,not recorded,not recorded,NA,1.6,1.6,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-20T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-21T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-21T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-22T08:20:00Z,continue trapping,not recorded,not recorded,NA,1.6,1.6,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-22T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-23T08:35:00Z,continue trapping,not recorded,not recorded,NA,1.7,1.7,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-23T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-24T10:00:00Z,continue trapping,not recorded,not recorded,NA,1.6,1.6,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-24T11:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-25T10:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-25T10:00:00Z,continue trapping,not recorded,not recorded,NA,1.4,1.4,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-26T08:00:00Z,continue trapping,not recorded,not recorded,NA,1.6,1.6,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-26T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-27T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-27T09:00:00Z,continue trapping,not recorded,not recorded,NA,2,2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-28T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-28T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.8,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-05-29T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-05-29T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.9,1.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-06-01T10:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-06-01T10:00:00Z,continue trapping,not recorded,not recorded,NA,1.6,1.6,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-06-02T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-06-02T09:00:00Z,continue trapping,not recorded,not recorded,NA,1,1,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-06-03T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-06-03T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.6,1.6,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-06-04T07:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-06-04T07:00:00Z,continue trapping,not recorded,not recorded,NA,1.6,1.6,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-06-08T10:00:00Z,continue trapping,not recorded,not recorded,NA,0.9,0.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-06-09T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.6,1.6,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-06-12T10:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-06-12T10:00:00Z,continue trapping,not recorded,not recorded,NA,1.2,1.2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-06-13T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-06-13T08:00:00Z,continue trapping,not recorded,not recorded,NA,0.8,0.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-06-16T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.7,1.7,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-06-18T09:00:00Z,continue trapping,not recorded,not recorded,NA,0.8,0.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-04T09:10:00Z,continue trapping,not recorded,not recorded,NA,1.8,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-06T07:20:00Z,continue trapping,not recorded,not recorded,NA,1.8,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-07T08:15:00Z,continue trapping,not recorded,not recorded,NA,2.1,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-11-07T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-08T08:15:00Z,continue trapping,not recorded,not recorded,NA,NA,2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-11-09T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-09T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,1.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-10T08:15:00Z,continue trapping,not recorded,not recorded,NA,NA,1.7,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-11T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-13T07:25:00Z,continue trapping,not recorded,not recorded,NA,NA,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-11-13T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-14T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,1.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-11-15T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-15T08:38:00Z,continue trapping,not recorded,not recorded,NA,1.9,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-16T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-17T07:20:00Z,continue trapping,not recorded,not recorded,NA,1.8,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-18T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,1.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-11-19T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-19T09:45:00Z,continue trapping,not recorded,not recorded,NA,NA,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-20T07:30:00Z,continue trapping,not recorded,not recorded,NA,NA,1.7,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-21T08:20:00Z,continue trapping,not recorded,not recorded,NA,NA,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-11-21T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-11-23T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-23T08:32:00Z,continue trapping,not recorded,not recorded,NA,NA,1,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-24T08:15:00Z,continue trapping,not recorded,not recorded,NA,NA,1.3,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-11-24T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-11-25T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-25T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,1.7,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-11-26T07:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-26T07:16:00Z,continue trapping,not recorded,not recorded,NA,NA,1.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-27T07:10:00Z,continue trapping,not recorded,not recorded,NA,1.8,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-11-27T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-11-28T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-11-28T08:50:00Z,continue trapping,not recorded,not recorded,NA,NA,1.62,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-01T07:15:00Z,continue trapping,not recorded,not recorded,NA,NA,0.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-01T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-02T09:15:00Z,continue trapping,not recorded,not recorded,NA,NA,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-02T10:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-06T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-06T09:05:00Z,continue trapping,not recorded,not recorded,NA,NA,4.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-08T07:35:00Z,continue trapping,not recorded,not recorded,NA,2.3,2.3,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-08T08:15:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-09T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-09T09:00:00Z,continue trapping,not recorded,not recorded,NA,2.2,2.2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-10T07:45:00Z,continue trapping,not recorded,not recorded,NA,2.3,2.3,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-10T08:35:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-15T08:10:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-15T07:30:00Z,end trapping,not recorded,not recorded,NA,2.1,2.1,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-17T07:45:00Z,continue trapping,not recorded,not recorded,NA,3.8,3.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-17T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-18T07:45:00Z,continue trapping,not recorded,not recorded,NA,3,3,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-18T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-19T07:30:00Z,continue trapping,not recorded,not recorded,NA,3,3,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-19T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-20T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-20T08:35:00Z,continue trapping,not recorded,not recorded,NA,3.2,3.2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-21T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-21T08:32:00Z,continue trapping,not recorded,not recorded,NA,3.8,3.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-22T08:00:00Z,continue trapping,not recorded,not recorded,NA,4.1,4.1,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-22T08:55:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-23T08:30:00Z,continue trapping,not recorded,not recorded,NA,2.3,2.3,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-23T09:20:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
