"FishID","ch","StudyID","fish_length","fish_weight","fish_type","fish_release_date","release_location","fish_k","year","rl","WY2","WY3","firstCap","length.z","weight.z","k.z","lastCap","dist_rlwoodson","dist_woodsonbutte","dist_buttesac","dist_sacdelta","dist_rlwoodson.z","dist_woodsonbutte.z","dist_buttesac.z","dist_sacdelta.z"
"RBDD_WS2021-035",10000,"Wild_stock_Chinook_Rbdd_2021",86,7.7,"LAD_Fall_Chinook","5/6/2021 19:40:00","Altube Island",0.00121058523148905,2021,"3S",0,0,1,-0.144448128130196,0.0367144527851121,0.675844470114827,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-036",10000,"Wild_stock_Chinook_Rbdd_2021",82,6.9,"LAD_Fall_Chinook","5/6/2021 19:40:00","Altube Island",0.00125143279987232,2021,"3S",0,0,1,-0.792158843770223,-0.375540105095255,1.09829246712805,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-037",10000,"Wild_stock_Chinook_Rbdd_2021",84,7.8,"LAD_Fall_Chinook","5/6/2021 19:40:00","Altube Island",0.0013160025915128,2021,"3S",0,0,1,-0.468303485950209,0.0882462725201578,1.76607711688102,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-038",10000,"Wild_stock_Chinook_Rbdd_2021",90,8.6,"LAD_Fall_Chinook","5/6/2021 19:40:00","Altube Island",0.00117969821673525,2021,"3S",0,0,1,0.503262587509831,0.500500830400525,0.356409114892925,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-039",10000,"Wild_stock_Chinook_Rbdd_2021",87,8.1,"LAD_Fall_Chinook","5/6/2021 19:40:00","Altube Island",0.00123006273319939,2021,"3S",0,0,1,0.0174795507798112,0.242841731725295,0.87728195856334,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-040",10000,"Wild_stock_Chinook_Rbdd_2021",96,11.6,"LAD_Spring_Chinook","5/6/2021 19:40:00","Altube Island",0.0013111255787037,2021,"3S",0,0,1,1.47482866096987,2.0464554224519,1.71563875851215,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-041",10000,"Wild_stock_Chinook_Rbdd_2021",88,8.9,"LAD_Fall_Chinook","5/6/2021 19:40:00","Altube Island",0.0013059964312547,2021,"3S",0,0,1,0.179407229689818,0.655096289605663,1.66259280860677,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-042",10100,"Wild_stock_Chinook_Rbdd_2021",89,8.1,"LAD_Fall_Chinook","5/6/2021 19:40:00","Altube Island",0.00114898669303189,2021,"3S",0,0,1,0.341334908599825,0.242841731725295,0.0387886986180972,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-043",10000,"Wild_stock_Chinook_Rbdd_2021",92,8.7,"LAD_Fall_Chinook","5/6/2021 19:40:00","Altube Island",0.00111726391057779,2021,"3S",0,0,1,0.827117945329845,0.55203265013557,-0.289290216182363,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-044",10000,"Wild_stock_Chinook_Rbdd_2021",102,12,"LAD_Spring_Chinook","5/6/2021 19:40:00","Altube Island",0.00113078680145645,2021,"3S",0,0,1,2.44639473442991,2.25258270139208,-0.149435669348235,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-045",10100,"Wild_stock_Chinook_Rbdd_2021",88,8.4,"LAD_Fall_Chinook","5/6/2021 19:40:00","Altube Island",0.00123262584522915,2021,"3S",0,0,1,0.179407229689818,0.397437190930433,0.903789816581544,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-046",10000,"Wild_stock_Chinook_Rbdd_2021",85,7.5,"LAD_Fall_Chinook","5/6/2021 19:40:00","Altube Island",0.00122124974557297,2021,"3S",0,0,1,-0.306375807040202,-0.0663491866849798,0.786137513059253,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-047",10000,"Wild_stock_Chinook_Rbdd_2021",98,11.2,"LAD_Spring_Chinook","5/6/2021 19:40:00","Altube Island",0.00118998036532397,2021,"3S",0,0,1,1.79868401878989,1.84032814351172,0.462747711000795,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-048",10000,"Wild_stock_Chinook_Rbdd_2021",88,7.8,"LAD_Fall_Chinook","5/6/2021 19:40:00","Altube Island",0.0011445811419985,2021,"3S",0,0,1,0.179407229689818,0.0882462725201578,-0.00677377384862174,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-049",10000,"Wild_stock_Chinook_Rbdd_2021",85,6.5,"LAD_Fall_Chinook","5/7/2021 19:30:00","Altube Island",0.00105841644616324,2021,"3S",0,0,1,-0.306375807040202,-0.581667384035438,-0.897894215274162,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-050",10000,"Wild_stock_Chinook_Rbdd_2021",92,8.4,"LAD_Fall_Chinook","5/7/2021 19:30:00","Altube Island",0.00107873756883373,2021,"3S",0,0,1,0.827117945329845,0.397437190930433,-0.687731948363688,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-051",10000,"Wild_stock_Chinook_Rbdd_2021",85,7,"LAD_Fall_Chinook","5/7/2021 19:30:00","Altube Island",0.0011398330958681,2021,"3S",0,0,1,-0.306375807040202,-0.324008285360209,-0.0558783511075072,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-052",10000,"Wild_stock_Chinook_Rbdd_2021",84,6.5,"LAD_Fall_Chinook","5/7/2021 19:30:00","Altube Island",0.00109666882626066,2021,"3S",0,0,1,-0.468303485950209,-0.581667384035438,-0.502285810839438,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-053",10000,"Wild_stock_Chinook_Rbdd_2021",83,6.2,"LAD_Fall_Chinook","5/7/2021 19:30:00","Altube Island",0.00108431986036758,2021,"3S",0,0,1,-0.630231164860216,-0.736262843240576,-0.629999555211379,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-054",10000,"Wild_stock_Chinook_Rbdd_2021",92,9.1,"LAD_Fall_Chinook","5/7/2021 19:30:00","Altube Island",0.00116863236623654,2021,"3S",0,0,1,0.827117945329845,0.758159929075754,0.241965426726103,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-055",10000,"Wild_stock_Chinook_Rbdd_2021",94,10.7,"LAD_Spring_Chinook","5/7/2021 19:30:00","Altube Island",0.00128825019504349,2021,"3S",0,0,1,1.15097330314986,1.58266904483649,1.47906017156932,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-056",10000,"Wild_stock_Chinook_Rbdd_2021",89,8.2,"LAD_Fall_Chinook","5/7/2021 19:30:00","Altube Island",0.00116317171393352,2021,"3S",0,0,1,0.341334908599825,0.294373551460341,0.185491033779341,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-057",10000,"Wild_stock_Chinook_Rbdd_2021",90,8.1,"LAD_Fall_Chinook","5/7/2021 19:30:00","Altube Island",0.00111111111111111,2021,"3S",0,0,1,0.503262587509831,0.242841731725295,-0.352922836521831,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-058",10000,"Wild_stock_Chinook_Rbdd_2021",97,9.6,"LAD_Spring_Chinook","5/7/2021 19:30:00","Altube Island",0.00105185537426877,2021,"3S",0,0,1,1.63675633987988,1.01581902775098,-0.965749213497602,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-059",10000,"Wild_stock_Chinook_Rbdd_2021",91,8.6,"LAD_Fall_Chinook","5/7/2021 19:30:00","Altube Island",0.00114123287653055,2021,"3S",0,0,1,0.665190266419838,0.500500830400525,-0.0414017357172978,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-060",10000,"Wild_stock_Chinook_Rbdd_2021",82,6.3,"LAD_Fall_Chinook","5/7/2021 19:30:00","Altube Island",0.00114261255640516,2021,"3S",0,0,1,-0.792158843770223,-0.68473102350553,-0.0271330038779942,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-061",10000,"Wild_stock_Chinook_Rbdd_2021",83,7.3,"LAD_Fall_Chinook","5/7/2021 19:30:00","Altube Island",0.0012766991904328,2021,"3S",0,0,1,-0.630231164860216,-0.169412826155072,1.35959899053913,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-062",10000,"Wild_stock_Chinook_Rbdd_2021",86,7.1,"LAD_Fall_Chinook","5/7/2021 19:30:00","Altube Island",0.00111625391474964,2021,"3S",0,0,1,-0.144448128130196,-0.272476465625163,-0.299735653486986,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-063",11000,"Wild_stock_Chinook_Rbdd_2021",94,8.9,"LAD_Fall_Chinook","5/27/2021 9:20:00","Altube Island",0.00107153520896141,2021,"3S",0,0,1,1.15097330314986,0.655096289605663,-0.762219185236183,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-064",10000,"Wild_stock_Chinook_Rbdd_2021",89,8.8,"LAD_Fall_Chinook","5/27/2021 9:20:00","Altube Island",0.00124828183934329,2021,"3S",0,0,1,0.341334908599825,0.603564469870617,1.06570504474671,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-065",11000,"Wild_stock_Chinook_Rbdd_2021",90,8.5,"LAD_Fall_Chinook","5/27/2021 9:20:00","Altube Island",0.00116598079561043,2021,"3S",0,0,1,0.503262587509831,0.448969010665479,0.214542724610056,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-066",11000,"Wild_stock_Chinook_Rbdd_2021",86,7.2,"LAD_Fall_Chinook","5/27/2021 9:20:00","Altube Island",0.00113197580087288,2021,"3S",0,0,1,-0.144448128130196,-0.220944645890117,-0.137138966219965,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-067",11000,"Wild_stock_Chinook_Rbdd_2021",86,7.1,"LAD_Fall_Chinook","5/27/2021 9:20:00","Altube Island",0.00111625391474964,2021,"3S",0,0,1,-0.144448128130196,-0.272476465625163,-0.299735653486986,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-068",10000,"Wild_stock_Chinook_Rbdd_2021",94,10.3,"LAD_Fall_Chinook","5/27/2021 9:20:00","Altube Island",0.00124009130924747,2021,"3S",0,0,1,1.15097330314986,1.37654176589631,0.980998092279183,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-069",11000,"Wild_stock_Chinook_Rbdd_2021",84,7,"LAD_Fall_Chinook","5/27/2021 9:20:00","Altube Island",0.00118102796674225,2021,"3S",0,0,1,-0.468303485950209,-0.324008285360209,0.37016146905302,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-070",11000,"Wild_stock_Chinook_Rbdd_2021",110,14.5,"LAD_Spring_Chinook","5/27/2021 9:20:00","Altube Island",0.00108940646130729,2021,"3S",0,0,1,3.74181616570997,3.54087819476823,-0.577393623851554,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-071",11000,"Wild_stock_Chinook_Rbdd_2021",88,7.7,"LAD_Fall_Chinook","5/27/2021 9:20:00","Altube Island",0.00112990702479339,2021,"3S",0,0,1,0.179407229689818,0.0367144527851121,-0.158534372253665,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-072",11000,"Wild_stock_Chinook_Rbdd_2021",84,6.4,"LAD_Fall_Chinook","5/27/2021 9:20:00","Altube Island",0.00107979699816435,2021,"3S",0,0,1,-0.468303485950209,-0.633199203770484,-0.676775266817847,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-073",11000,"Wild_stock_Chinook_Rbdd_2021",97,11.3,"LAD_Fall_Chinook","5/27/2021 9:20:00","Altube Island",0.00123812143012886,2021,"3S",0,0,1,1.63675633987988,1.89185996324676,0.960625484534047,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-074",10000,"Wild_stock_Chinook_Rbdd_2021",86,6.9,"LAD_Fall_Chinook","5/27/2021 9:20:00","Altube Island",0.00108481014250318,2021,"3S",0,0,1,-0.144448128130196,-0.375540105095255,-0.624929028020821,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-075",11000,"Wild_stock_Chinook_Rbdd_2021",84,6.6,"LAD_Fall_Chinook","5/27/2021 9:20:00","Altube Island",0.00111354065435698,2021,"3S",0,0,1,-0.468303485950209,-0.530135564300393,-0.327796354860927,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-076",11000,"Wild_stock_Chinook_Rbdd_2021",86,6.9,"LAD_Fall_Chinook","5/27/2021 9:20:00","Altube Island",0.00108481014250318,2021,"3S",0,0,1,-0.144448128130196,-0.375540105095255,-0.624929028020821,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-077",11000,"Wild_stock_Chinook_Rbdd_2021",84,7,"LAD_Fall_Chinook","5/27/2021 9:20:00","Altube Island",0.00118102796674225,2021,"3S",0,0,1,-0.468303485950209,-0.324008285360209,0.37016146905302,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-078",10000,"Wild_stock_Chinook_Rbdd_2021",87,7.4,"LAD_Fall_Chinook","5/27/2021 9:20:00","Altube Island",0.00112376101551549,2021,"3S",0,0,1,0.0174795507798112,-0.117881006420025,-0.222096768054367,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-079",10000,"Wild_stock_Chinook_Rbdd_2021",85,6.2,"LAD_Fall_Chinook","5/27/2021 9:20:00","Altube Island",0.00100956645634032,2021,"3S",0,0,1,-0.306375807040202,-0.736262843240576,-1.4031037337742,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-080",10000,"Wild_stock_Chinook_Rbdd_2021",87,7.1,"LAD_Fall_Chinook","5/28/2021 9:06:00","Altube Island",0.00107820313650811,2021,"3S",0,0,1,0.0174795507798112,-0.272476465625163,-0.693259079461896,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-081",10000,"Wild_stock_Chinook_Rbdd_2021",84,6.2,"LAD_Fall_Chinook","5/28/2021 9:06:00","Altube Island",0.00104605334197171,2021,"3S",0,0,1,-0.468303485950209,-0.736262843240576,-1.02575417877487,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-082",10000,"Wild_stock_Chinook_Rbdd_2021",83,6.9,"LAD_Fall_Chinook","5/28/2021 9:06:00","Altube Island",0.00120674307040909,2021,"3S",0,0,1,-0.630231164860216,-0.375540105095255,0.636108610266286,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-083",11000,"Wild_stock_Chinook_Rbdd_2021",89,8.6,"LAD_Fall_Chinook","5/28/2021 9:06:00","Altube Island",0.00121991179754003,2021,"3S",0,0,1,0.341334908599825,0.500500830400525,0.77230037442422,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-084",10000,"Wild_stock_Chinook_Rbdd_2021",83,6.3,"LAD_Fall_Chinook","5/28/2021 9:06:00","Altube Island",0.00110180889037351,2021,"3S",0,0,1,-0.630231164860216,-0.68473102350553,-0.44912696014314,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-085",10000,"Wild_stock_Chinook_Rbdd_2021",84,6.6,"LAD_Fall_Chinook","5/28/2021 9:06:00","Altube Island",0.00111354065435698,2021,"3S",0,0,1,-0.468303485950209,-0.530135564300393,-0.327796354860927,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-086",11000,"Wild_stock_Chinook_Rbdd_2021",88,7.4,"LAD_Fall_Chinook","5/28/2021 9:06:00","Altube Island",0.00108588467317806,2021,"3S",0,0,1,0.179407229689818,-0.117881006420025,-0.613816167468801,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-087",11000,"Wild_stock_Chinook_Rbdd_2021",89,7.6,"LAD_Fall_Chinook","5/28/2021 9:06:00","Altube Island",0.00107806158852375,2021,"3S",0,0,1,0.341334908599825,-0.0148173669499341,-0.694722977188023,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-088",10000,"Wild_stock_Chinook_Rbdd_2021",83,6.7,"LAD_Fall_Chinook","5/28/2021 9:06:00","Altube Island",0.00117176501039723,2021,"3S",0,0,1,-0.630231164860216,-0.478603744565347,0.27436342012981,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-089",10000,"Wild_stock_Chinook_Rbdd_2021",88,8.2,"LAD_Fall_Chinook","5/28/2021 9:06:00","Altube Island",0.00120327761081893,2021,"3S",0,0,1,0.179407229689818,0.294373551460341,0.600268619771454,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-090",10000,"Wild_stock_Chinook_Rbdd_2021",84,6.7,"LAD_Fall_Chinook","5/28/2021 9:06:00","Altube Island",0.0011304124824533,2021,"3S",0,0,1,-0.468303485950209,-0.478603744565347,-0.153306898882413,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-091",11000,"Wild_stock_Chinook_Rbdd_2021",86,7.2,"LAD_Fall_Chinook","5/28/2021 9:06:00","Altube Island",0.00113197580087288,2021,"3S",0,0,1,-0.144448128130196,-0.220944645890117,-0.137138966219965,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"RBDD_WS2021-092",11000,"Wild_stock_Chinook_Rbdd_2021",83,6.6,"LAD_Fall_Chinook","5/28/2021 9:06:00","Altube Island",0.0011542759803913,2021,"3S",0,0,1,-0.630231164860216,-0.530135564300393,0.0934908250615728,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-001",11011,"SacRiverSpringJPE_2022",85,5,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.000814166497048646,2022,"2S",0,0,1,-0.306375807040202,-1.35464468006113,-3.42394180777427,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-002",10000,"SacRiverSpringJPE_2022",80,6,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.001171875,2022,"2S",0,0,1,-1.11601420159024,-0.839326482710668,0.275500939184714,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-003",11000,"SacRiverSpringJPE_2022",84,6,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00101230968577907,2022,"2S",0,0,1,-0.468303485950209,-0.839326482710668,-1.3747330907319,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-004",10000,"SacRiverSpringJPE_2022",80,5,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.0009765625,2022,"2S",0,0,1,-1.11601420159024,-1.35464468006113,-1.74443262558629,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-005",11000,"SacRiverSpringJPE_2022",74,5,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00123388545594535,2022,"2S",0,0,1,-2.08758027505028,-1.35464468006113,0.916816785998236,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-006",11000,"SacRiverSpringJPE_2022",84,5,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.000843591404815895,2022,"2S",0,0,1,-0.468303485950209,-1.35464468006113,-3.11962765051676,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-007",11100,"SacRiverSpringJPE_2022",78,5,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00105362531398034,2022,"2S",0,0,1,-1.43986955941025,-1.35464468006113,-0.947444391066772,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-008",11000,"SacRiverSpringJPE_2022",76,5,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.0011390144335909,2022,"2S",0,0,1,-1.76372491723026,-1.35464468006113,-0.0643450053765789,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-009",11000,"SacRiverSpringJPE_2022",82,6,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00108820243467158,2022,"2S",0,0,1,-0.792158843770223,-0.839326482710668,-0.589845739381021,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-010",10000,"SacRiverSpringJPE_2022",83,5,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.000874451500296439,2022,"2S",0,0,1,-0.630231164860216,-1.35464468006113,-2.80047069603004,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-011",11000,"SacRiverSpringJPE_2022",79,5,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00101411855857245,2022,"2S",0,0,1,-1.27794188050024,-1.35464468006113,-1.35602562003878,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-012",11000,"SacRiverSpringJPE_2022",81,6,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00112900585389535,2022,"2S",0,0,1,-0.954086522680229,-0.839326482710668,-0.167854335617741,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-013",10000,"SacRiverSpringJPE_2022",79,5,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00101411855857245,2022,"2S",0,0,1,-1.27794188050024,-1.35464468006113,-1.35602562003878,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-014",11000,"SacRiverSpringJPE_2022",78,5,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00105362531398034,2022,"2S",0,0,1,-1.43986955941025,-1.35464468006113,-0.947444391066772,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-015",11000,"SacRiverSpringJPE_2022",81,6,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00112900585389535,2022,"2S",0,0,1,-0.954086522680229,-0.839326482710668,-0.167854335617741,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-016",10000,"SacRiverSpringJPE_2022",80,5,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.0009765625,2022,"2S",0,0,1,-1.11601420159024,-1.35464468006113,-1.74443262558629,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-017",10000,"SacRiverSpringJPE_2022",80,6,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.001171875,2022,"2S",0,0,1,-1.11601420159024,-0.839326482710668,0.275500939184714,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-018",10000,"SacRiverSpringJPE_2022",80,7,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.0013671875,2022,"2S",0,0,1,-1.11601420159024,-0.324008285360209,2.29543450395572,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-019",11000,"SacRiverSpringJPE_2022",81,5,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00094083821157946,2022,"2S",0,0,1,-0.954086522680229,-1.35464468006113,-2.11389535458832,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-020",10000,"SacRiverSpringJPE_2022",76,5,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.0011390144335909,2022,"2S",0,0,1,-1.76372491723026,-1.35464468006113,-0.0643450053765789,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-021",10000,"SacRiverSpringJPE_2022",82,6,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00108820243467158,2022,"2S",0,0,1,-0.792158843770223,-0.839326482710668,-0.589845739381021,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-022",11100,"SacRiverSpringJPE_2022",85,7,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.0011398330958681,2022,"2S",0,0,1,-0.306375807040202,-0.324008285360209,-0.0558783511075072,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-023",11111,"SacRiverSpringJPE_2022",82,6,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00108820243467158,2022,"2S",0,0,1,-0.792158843770223,-0.839326482710668,-0.589845739381021,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-024",10000,"SacRiverSpringJPE_2022",81,7,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00131717349621124,2022,"2S",0,0,1,-0.954086522680229,-0.324008285360209,1.77818668335284,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-025",11000,"SacRiverSpringJPE_2022",91,8,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00106161197816795,2022,"2S",0,0,1,0.665190266419838,0.19130991199025,-0.864845832023661,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-026",11000,"SacRiverSpringJPE_2022",78,5,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00105362531398034,2022,"2S",0,0,1,-1.43986955941025,-1.35464468006113,-0.947444391066772,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-027",11110,"SacRiverSpringJPE_2022",85,6,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.000976999796458376,2022,"2S",0,0,1,-0.306375807040202,-0.839326482710668,-1.73991007944086,4,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-028",11000,"SacRiverSpringJPE_2022",86,7,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00110053202862641,2022,"2S",0,0,1,-0.144448128130196,-0.324008285360209,-0.462332340753903,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-029",11000,"SacRiverSpringJPE_2022",84,6,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00101230968577907,2022,"2S",0,0,1,-0.468303485950209,-0.839326482710668,-1.3747330907319,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-030",11000,"SacRiverSpringJPE_2022",81,6,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00112900585389535,2022,"2S",0,0,1,-0.954086522680229,-0.839326482710668,-0.167854335617741,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-031",11110,"SacRiverSpringJPE_2022",83,7,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00122423210041501,2022,"2S",0,0,1,-0.630231164860216,-0.324008285360209,0.816981205334422,4,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-033",10000,"SacRiverSpringJPE_2022",79,6,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00121694227028693,2022,"2S",0,0,1,-1.27794188050024,-0.839326482710668,0.741589345841619,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-034",11000,"SacRiverSpringJPE_2022",78,5,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.00105362531398034,2022,"2S",0,0,1,-1.43986955941025,-1.35464468006113,-0.947444391066772,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SRJPE_2022-035",10000,"SacRiverSpringJPE_2022",80,5,"CNFH Fall Chinook","4/15/2022 11:30:00","RBDD_Rel",0.0009765625,2022,"2S",0,0,1,-1.11601420159024,-1.35464468006113,-1.74443262558629,1,36.9,88,170,110,0.369,0.88,1.7,1.1
