year,week,stream,site,count,mean_fork_length,hours_fished,flow_cfs,run_year
2001,34,feather river,eye riffle,NA,NA,NA,762.2857142857143,2001
2001,34,feather river,live oak,NA,NA,NA,1848.5714285714287,2001
2001,35,feather river,eye riffle,NA,NA,NA,750.1428571428571,2001
2001,35,feather river,live oak,NA,NA,NA,1330.4285714285713,2001
2001,36,feather river,eye riffle,NA,NA,NA,746.2857142857143,2001
2001,36,feather river,live oak,NA,NA,NA,1326.5714285714287,2001
2001,37,feather river,eye riffle,NA,NA,NA,735.5714285714286,2001
2001,37,feather river,live oak,NA,NA,NA,1316.2857142857142,2001
2001,38,feather river,eye riffle,NA,NA,NA,740.8571428571429,2001
2001,38,feather river,live oak,NA,NA,NA,1318.142857142857,2001
2001,39,feather river,eye riffle,NA,NA,NA,737.8571428571429,2001
2001,39,feather river,live oak,NA,NA,NA,1319.4285714285713,2001
2001,40,feather river,eye riffle,NA,NA,NA,741.1428571428571,2001
2001,40,feather river,live oak,NA,NA,NA,1321.142857142857,2001
2001,41,feather river,eye riffle,NA,NA,NA,740.1428571428571,2001
2001,41,feather river,live oak,NA,NA,NA,1481.2857142857142,2001
2001,42,feather river,eye riffle,NA,NA,NA,738.4285714285714,2001
2001,42,feather river,live oak,NA,NA,NA,1623.2857142857142,2001
2001,43,feather river,eye riffle,NA,NA,NA,727.4285714285714,2001
2001,43,feather river,live oak,NA,NA,NA,1612.4285714285713,2001
2001,44,feather river,eye riffle,NA,NA,NA,736.4285714285714,2001
2001,44,feather river,live oak,NA,NA,NA,1620,2001
2001,45,feather river,eye riffle,NA,NA,NA,739.8571428571429,2002
2001,45,feather river,live oak,NA,NA,NA,1624,2002
2001,46,feather river,eye riffle,NA,NA,NA,733.1428571428571,2002
2001,46,feather river,live oak,NA,NA,NA,1406.857142857143,2002
2001,47,feather river,eye riffle,NA,NA,NA,731.8571428571429,2002
2001,47,feather river,live oak,NA,NA,NA,1317.4285714285713,2002
2001,48,feather river,eye riffle,119,30.4390243902439,168,732.1428571428571,2002
2001,48,feather river,live oak,0,NA,168,1315.7142857142858,2002
2001,49,feather river,eye riffle,363,31.618181818181817,168,723.4285714285714,2002
2001,49,feather river,live oak,0,NA,168,1307.4285714285713,2002
2001,50,feather river,eye riffle,1235,32.775510204081634,168,733.1428571428571,2002
2001,50,feather river,live oak,8,32.75,168,1316.5714285714287,2002
2001,51,feather river,eye riffle,3861,32.71111111111111,168,733,2002
2001,51,feather river,live oak,34,42,168,1318.5714285714287,2002
2001,52,feather river,eye riffle,1793,33.88235294117647,168,728.5714285714286,2002
2001,52,feather river,live oak,25,34.09090909090909,168,1311.5714285714287,2002
2001,53,feather river,eye riffle,1520,34.07692307692308,168,728,2002
2001,53,feather river,live oak,15,34.55555555555556,168,1313,2002
2002,1,feather river,eye riffle,25193,34.3,168,729.1428571428571,2002
2002,1,feather river,live oak,0,NA,168,1311.857142857143,2002
2002,1,feather river,herringer riffle,NA,NA,NA,1311.857142857143,2002
2002,2,feather river,eye riffle,28231,34.515625,168,734.1428571428571,2002
2002,2,feather river,live oak,3256,35.675,168,1318.4285714285713,2002
2002,2,feather river,herringer riffle,NA,NA,NA,1318.4285714285713,2002
2002,3,feather river,eye riffle,24976,35.116279069767444,168,742.4285714285714,2002
2002,3,feather river,herringer riffle,21534,37.9375,168,1325,2002
2002,3,feather river,live oak,NA,NA,NA,1325,2002
2002,4,feather river,eye riffle,39928,36.08196721311475,168,733.5714285714286,2002
2002,4,feather river,herringer riffle,57122,36.291666666666664,168,1318.857142857143,2002
2002,4,feather river,live oak,NA,NA,NA,1318.857142857143,2002
2002,5,feather river,eye riffle,42209,36.36734693877551,168,724.1428571428571,2002
2002,5,feather river,herringer riffle,83642,36.320754716981135,168,1306.2857142857142,2002
2002,5,feather river,live oak,NA,NA,NA,1306.2857142857142,2002
2002,6,feather river,eye riffle,24808,36.4,168,723.5714285714286,2002
2002,6,feather river,herringer riffle,46753,40.06896551724138,168,1306.7142857142858,2002
2002,6,feather river,live oak,NA,NA,NA,1306.7142857142858,2002
2002,7,feather river,eye riffle,20543,36.58974358974359,168,724.2857142857143,2002
2002,7,feather river,herringer riffle,55273,37.95348837209303,168,1310,2002
2002,7,feather river,live oak,NA,NA,NA,1310,2002
2002,8,feather river,eye riffle,32070,39.67307692307692,168,725.5714285714286,2002
2002,8,feather river,herringer riffle,98458,37.8,168,1307.142857142857,2002
2002,8,feather river,live oak,NA,NA,NA,1307.142857142857,2002
2002,9,feather river,eye riffle,16894,37.47692307692308,168,728.4285714285714,2002
2002,9,feather river,herringer riffle,126249,39.23376623376623,168,1309,2002
2002,9,feather river,live oak,NA,NA,NA,1309,2002
2002,10,feather river,eye riffle,5574,40.42857142857143,168,733,2002
2002,10,feather river,herringer riffle,35238,43.65853658536585,168,1318.2857142857142,2002
2002,10,feather river,live oak,NA,NA,NA,1318.2857142857142,2002
2002,11,feather river,eye riffle,2508,39.125,168,732.4285714285714,2002
2002,11,feather river,herringer riffle,16175,41.43835616438356,168,1317.2857142857142,2002
2002,11,feather river,live oak,NA,NA,NA,1317.2857142857142,2002
2002,12,feather river,eye riffle,1170,37.44776119402985,168,741.1428571428571,2002
2002,12,feather river,herringer riffle,3290,41.88095238095238,168,1323.142857142857,2002
2002,12,feather river,live oak,NA,NA,NA,1323.142857142857,2002
2002,13,feather river,eye riffle,353,38.111111111111114,168,741,2002
2002,13,feather river,herringer riffle,1606,41.232142857142854,168,1323.5714285714287,2002
2002,13,feather river,live oak,NA,NA,NA,1323.5714285714287,2002
2002,14,feather river,eye riffle,43,38.13333333333333,168,740.8571428571429,2002
2002,14,feather river,herringer riffle,775,49.14414414414414,168,1322.857142857143,2002
2002,14,feather river,live oak,NA,NA,NA,1322.857142857143,2002
2002,15,feather river,eye riffle,55,43.973684210526315,168,733.2857142857143,2002
2002,15,feather river,herringer riffle,416,56.8235294117647,168,1315.4285714285713,2002
2002,15,feather river,live oak,NA,NA,NA,1315.4285714285713,2002
2002,16,feather river,eye riffle,86,50.916666666666664,168,726.1428571428571,2002
2002,16,feather river,herringer riffle,306,66.27272727272727,168,1310.2857142857142,2002
2002,16,feather river,live oak,NA,NA,NA,1310.2857142857142,2002
2002,17,feather river,eye riffle,59,54.044444444444444,168,726.7142857142857,2002
2002,17,feather river,herringer riffle,87,68.66101694915254,168,1310.7142857142858,2002
2002,17,feather river,live oak,NA,NA,NA,1310.7142857142858,2002
2002,18,feather river,eye riffle,27,59.69565217391305,168,729.8571428571429,2002
2002,18,feather river,herringer riffle,204,74.04705882352941,168,1313.4285714285713,2002
2002,18,feather river,live oak,NA,NA,NA,1313.4285714285713,2002
2002,19,feather river,eye riffle,50,67.15217391304348,168,725.1428571428571,2002
2002,19,feather river,herringer riffle,92,75.6,168,1305.5714285714287,2002
2002,19,feather river,live oak,NA,NA,NA,1305.5714285714287,2002
2002,20,feather river,eye riffle,26,64.05555555555556,168,727.8571428571429,2002
2002,20,feather river,herringer riffle,34,78.0909090909091,168,2095.714285714286,2002
2002,20,feather river,live oak,NA,NA,NA,2095.714285714286,2002
2002,21,feather river,eye riffle,81,61.02564102564103,168,727.1428571428571,2002
2002,21,feather river,herringer riffle,1,74,168,1839.5714285714287,2002
2002,21,feather river,live oak,NA,NA,NA,1839.5714285714287,2002
2002,22,feather river,eye riffle,2,76.5,168,729.1428571428571,2002
2002,22,feather river,herringer riffle,2,74.5,168,1820.857142857143,2002
2002,22,feather river,live oak,NA,NA,NA,1820.857142857143,2002
2002,23,feather river,eye riffle,5,84.2,168,732.1428571428571,2002
2002,23,feather river,herringer riffle,0,NA,168,3123.5714285714284,2002
2002,23,feather river,live oak,NA,NA,NA,3123.5714285714284,2002
2002,24,feather river,eye riffle,6,78.5,168,714,2002
2002,24,feather river,herringer riffle,3,86,168,3938.285714285714,2002
2002,24,feather river,live oak,NA,NA,NA,3938.285714285714,2002
2002,25,feather river,eye riffle,NA,NA,NA,771.7142857142857,2002
2002,25,feather river,herringer riffle,NA,NA,NA,4093.1428571428573,2002
2002,25,feather river,live oak,NA,NA,NA,4093.1428571428573,2002
2002,26,feather river,eye riffle,NA,NA,NA,720.2857142857143,2002
2002,26,feather river,herringer riffle,NA,NA,NA,4891.714285714285,2002
2002,26,feather river,live oak,NA,NA,NA,4891.714285714285,2002
2002,27,feather river,eye riffle,NA,NA,NA,796,2002
2002,27,feather river,herringer riffle,NA,NA,NA,6171.714285714285,2002
2002,27,feather river,live oak,NA,NA,NA,6171.714285714285,2002
2002,28,feather river,eye riffle,NA,NA,NA,832.2857142857143,2002
2002,28,feather river,herringer riffle,NA,NA,NA,6488,2002
2002,28,feather river,live oak,NA,NA,NA,6488,2002
2002,29,feather river,eye riffle,NA,NA,NA,795.5714285714286,2002
2002,29,feather river,herringer riffle,NA,NA,NA,5767,2002
2002,29,feather river,live oak,NA,NA,NA,5767,2002
2002,30,feather river,eye riffle,NA,NA,NA,807.4285714285714,2002
2002,30,feather river,herringer riffle,NA,NA,NA,5621.714285714285,2002
2002,30,feather river,live oak,NA,NA,NA,5621.714285714285,2002
2002,31,feather river,eye riffle,NA,NA,NA,797.2857142857143,2002
2002,31,feather river,herringer riffle,NA,NA,NA,5620.142857142857,2002
2002,31,feather river,live oak,NA,NA,NA,5620.142857142857,2002
2002,32,feather river,eye riffle,NA,NA,NA,792.4285714285714,2002
2002,32,feather river,herringer riffle,NA,NA,NA,5189.571428571428,2002
2002,32,feather river,live oak,NA,NA,NA,5189.571428571428,2002
2002,33,feather river,eye riffle,NA,NA,NA,837.5714285714286,2002
2002,33,feather river,herringer riffle,NA,NA,NA,4774.714285714285,2002
2002,33,feather river,live oak,NA,NA,NA,4774.714285714285,2002
2002,34,feather river,eye riffle,NA,NA,NA,956.2857142857143,2002
2002,34,feather river,herringer riffle,NA,NA,NA,4693.428571428572,2002
2002,34,feather river,live oak,NA,NA,NA,4693.428571428572,2002
2002,35,feather river,eye riffle,NA,NA,NA,966.4285714285714,2002
2002,35,feather river,herringer riffle,NA,NA,NA,4100.714285714285,2002
2002,35,feather river,live oak,NA,NA,NA,4100.714285714285,2002
2002,36,feather river,eye riffle,NA,NA,NA,749.7142857142857,2002
2002,36,feather river,herringer riffle,NA,NA,NA,4134,2002
2002,36,feather river,live oak,NA,NA,NA,4134,2002
2002,37,feather river,eye riffle,NA,NA,NA,736.8571428571429,2002
2002,37,feather river,herringer riffle,NA,NA,NA,3922.5714285714284,2002
2002,37,feather river,live oak,NA,NA,NA,3922.5714285714284,2002
2002,38,feather river,eye riffle,NA,NA,NA,733.4285714285714,2002
2002,38,feather river,herringer riffle,NA,NA,NA,3632,2002
2002,38,feather river,live oak,NA,NA,NA,3632,2002
2002,39,feather river,eye riffle,NA,NA,NA,738.8571428571429,2002
2002,39,feather river,herringer riffle,NA,NA,NA,3454.5714285714284,2002
2002,39,feather river,live oak,NA,NA,NA,3454.5714285714284,2002
2002,40,feather river,eye riffle,NA,NA,NA,742,2002
2002,40,feather river,herringer riffle,NA,NA,NA,2882,2002
2002,40,feather river,live oak,NA,NA,NA,2882,2002
2002,41,feather river,eye riffle,NA,NA,NA,746.5714285714286,2002
2002,41,feather river,herringer riffle,NA,NA,NA,2700.8571428571427,2002
2002,41,feather river,live oak,NA,NA,NA,2700.8571428571427,2002
2002,42,feather river,eye riffle,NA,NA,NA,746.2857142857143,2002
2002,42,feather river,herringer riffle,NA,NA,NA,2143.4285714285716,2002
2002,42,feather river,live oak,NA,NA,NA,2143.4285714285716,2002
2002,43,feather river,eye riffle,NA,NA,NA,743.4285714285714,2002
2002,43,feather river,herringer riffle,NA,NA,NA,2139.1428571428573,2002
2002,43,feather river,live oak,NA,NA,NA,2139.1428571428573,2002
2002,44,feather river,eye riffle,NA,NA,NA,742.4285714285714,2002
2002,44,feather river,herringer riffle,NA,NA,NA,2139.5714285714284,2002
2002,44,feather river,live oak,NA,NA,NA,2139.5714285714284,2002
2002,45,feather river,eye riffle,NA,NA,NA,739.1428571428571,2003
2002,45,feather river,herringer riffle,NA,NA,NA,2130.5714285714284,2003
2002,46,feather river,eye riffle,NA,NA,NA,738.7142857142857,2003
2002,46,feather river,herringer riffle,NA,NA,NA,2131.5714285714284,2003
2002,47,feather river,eye riffle,NA,NA,NA,741.5714285714286,2003
2002,47,feather river,herringer riffle,NA,NA,NA,2135.8571428571427,2003
2002,48,feather river,eye riffle,NA,NA,NA,745.8571428571429,2003
2002,48,feather river,herringer riffle,NA,NA,NA,2140.1428571428573,2003
2002,49,feather river,eye riffle,1288,34.21052631578947,168,736.2857142857143,2003
2002,49,feather river,herringer riffle,869,34.88,168,2130.5714285714284,2003
2002,50,feather river,eye riffle,3936,34.06944444444444,168,736.2857142857143,2003
2002,50,feather river,herringer riffle,2075,35.48888888888889,168,2034.857142857143,2003
2002,51,feather river,eye riffle,30475,34.828125,168,736.1428571428571,2003
2002,51,feather river,herringer riffle,13264,34.94230769230769,168,1874.7142857142858,2003
2002,52,feather river,eye riffle,12613,34.608695652173914,168,741.4285714285714,2003
2002,52,feather river,herringer riffle,2714,36.21052631578947,168,1881.4285714285713,2003
2002,53,feather river,eye riffle,4743,38.888888888888886,168,739,2003
2002,53,feather river,herringer riffle,2363,36,168,1879,2003
2003,1,feather river,eye riffle,40714,35.470588235294116,168,741.2857142857143,2003
2003,1,feather river,herringer riffle,16771,35.91549295774648,168,1881.2857142857142,2003
2003,2,feather river,eye riffle,44967,35.89230769230769,168,757.4285714285714,2003
2003,2,feather river,herringer riffle,23950,36.03703703703704,168,1897.4285714285713,2003
2003,3,feather river,eye riffle,59354,36.53731343283582,168,750.2857142857143,2003
2003,3,feather river,herringer riffle,60504,38.15151515151515,168,1456.857142857143,2003
2003,4,feather river,eye riffle,43116,36.49295774647887,168,738.2857142857143,2003
2003,4,feather river,herringer riffle,44694,37.58620689655172,168,1369.142857142857,2003
2003,5,feather river,eye riffle,29448,35.95454545454545,168,736.7142857142857,2003
2003,5,feather river,herringer riffle,77003,36.48529411764706,168,1369,2003
2003,6,feather river,eye riffle,23942,36.0625,168,738.4285714285714,2003
2003,6,feather river,herringer riffle,55070,37.6031746031746,168,2030.142857142857,2003
2003,7,feather river,eye riffle,24568,40.01960784313726,168,748.4285714285714,2003
2003,7,feather river,herringer riffle,2119,40.416666666666664,168,7429.857142857143,2003
2003,8,feather river,eye riffle,6230,37.06153846153846,168,742,2003
2003,8,feather river,herringer riffle,10741,40.61904761904762,168,7939.142857142857,2003
2003,9,feather river,eye riffle,2925,37.473684210526315,168,739.1428571428571,2003
2003,9,feather river,herringer riffle,10303,40.50684931506849,168,3624.8571428571427,2003
2003,10,feather river,eye riffle,1210,39.1044776119403,168,740,2003
2003,10,feather river,herringer riffle,9374,43.03076923076923,168,1549.5714285714287,2003
2003,11,feather river,eye riffle,983,41.97979797979798,168,741.2857142857143,2003
2003,11,feather river,herringer riffle,2374,45.085470085470085,168,1177.142857142857,2003
2003,12,feather river,eye riffle,366,45.81132075471698,168,739.8571428571429,2003
2003,12,feather river,herringer riffle,577,44.59756097560975,168,1170.142857142857,2003
2003,13,feather river,eye riffle,37,43.74074074074074,168,734.7142857142857,2003
2003,13,feather river,herringer riffle,413,47.6875,168,1164.142857142857,2003
2003,14,feather river,eye riffle,55,51.282051282051285,168,740.2857142857143,2003
2003,14,feather river,herringer riffle,151,58.822429906542055,168,1172.7142857142858,2003
2003,15,feather river,eye riffle,100,50.072463768115945,168,740.5714285714286,2003
2003,15,feather river,herringer riffle,338,63.152317880794705,168,1174.4285714285713,2003
2003,16,feather river,eye riffle,33,56.2962962962963,168,735.8571428571429,2003
2003,16,feather river,herringer riffle,138,71.48717948717949,168,1164.142857142857,2003
2003,17,feather river,eye riffle,159,65.02816901408451,168,738,2003
2003,17,feather river,herringer riffle,272,77.84297520661157,168,1171.142857142857,2003
2003,18,feather river,eye riffle,102,59.64705882352941,168,735.7142857142857,2003
2003,18,feather river,herringer riffle,190,80.45631067961165,168,1166.5714285714287,2003
2003,19,feather river,eye riffle,20,67.26315789473684,168,733.7142857142857,2003
2003,19,feather river,herringer riffle,51,77.80952380952381,168,2258.1428571428573,2003
2003,20,feather river,eye riffle,12,69.41666666666667,168,735,2003
2003,20,feather river,herringer riffle,44,71.975,168,2625,2003
2003,21,feather river,eye riffle,10,79.1,168,735.5714285714286,2003
2003,21,feather river,herringer riffle,9,79.44444444444444,168,3452.714285714286,2003
2003,22,feather river,eye riffle,4,77.25,168,732,2003
2003,22,feather river,herringer riffle,5,84,168,4203.428571428572,2003
2003,23,feather river,eye riffle,5,90.4,168,749.8571428571429,2003
2003,23,feather river,herringer riffle,NA,NA,NA,3648.4285714285716,2003
2003,24,feather river,eye riffle,10,86.2,168,731.1428571428571,2003
2003,24,feather river,herringer riffle,NA,NA,NA,2948.285714285714,2003
