stream,site,release_id,date_released,time_released,site_released,subsite_released,number_released,median_fork_length_released,origin_released,run_released,lifestage_released,source_released,days_held_post_mark,flow_at_release,temperature_at_release,turbidity_at_release,include,week_released,year_released,night_release
feather river,upper feather lfc,569,2005-02-09,11:00:00,upper feather lfc,robinson main rm 61.6,1004,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather lfc,570,2005-02-09,10:45:00,upper feather lfc,robinson side rm 61.6,1025,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather lfc,571,2005-02-17,12:00:00,upper feather lfc,robinson main rm 61.6,1113,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather lfc,572,2005-02-17,12:00:00,upper feather lfc,robinson side rm 61.6,1027,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather lfc,573,2005-03-02,12:00:00,upper feather lfc,lower robinson rm 61.4,1001,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather lfc,574,2005-03-02,12:00:00,upper feather lfc,robinson side rm 61.6,998,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather hfc,575,2009-01-13,14:30:00,upper feather hfc,release_below falls,506,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather hfc,576,2009-01-22,12:00:00,upper feather hfc,release_below falls,559,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather hfc,577,2009-01-27,12:15:00,upper feather hfc,release_below falls,652,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather hfc,578,2009-02-12,10:30:00,upper feather hfc,release_below falls,534,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather lfc,579,2009-03-17,14:25:00,upper feather lfc,not recorded,542,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather lfc,580,2009-03-23,11:30:00,upper feather lfc,not recorded,603,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather lfc,581,2008-04-16,12:45:00,upper feather lfc,not recorded,749,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather hfc,582,2015-01-06,14:12:00,upper feather hfc,half mile above trap rm,245,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather hfc,583,2015-01-07,15:52:00,upper feather hfc,half mile above trap rm,479,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather hfc,584,2015-01-13,15:40:59,upper feather hfc,half mile above trap rm,484,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather hfc,585,2015-01-14,15:05:00,upper feather hfc,half mile above trap rm,998,NA,natural,fall,not recorded,not recorded,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather lfc,586,2015-01-06,10:30:00,upper feather lfc,gateway release_rl & rr,513,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather lfc,587,2015-01-07,13:11:00,upper feather lfc,gateway release_rl & rr,485,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather lfc,588,2015-01-13,13:01:00,upper feather lfc,gateway release_rl & rr,482,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather lfc,589,2015-01-14,12:19:00,upper feather lfc,gateway release_rl & rr,997,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather lfc,590,2015-01-21,13:20:00,upper feather lfc,gateway release_rl & rr,879,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather lfc,591,2015-01-22,12:03:00,upper feather lfc,gateway release_rl & rr,607,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather lfc,592,2015-01-27,22:30:00,upper feather lfc,gateway release_rl & rr,696,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather lfc,593,2015-01-28,12:12:00,upper feather lfc,gateway release_rl & rr,715,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather lfc,594,2015-02-03,12:10:00,upper feather lfc,gateway release_rl & rr,486,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather lfc,595,2015-02-04,13:00:00,upper feather lfc,gateway release_rl & rr,790,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather lfc,596,2015-02-10,15:38:00,upper feather lfc,gateway release_rl & rr,471,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather lfc,597,2015-02-10,15:37:00,upper feather lfc,gateway release_rl & rr,481,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather lfc,598,2015-02-11,16:35:00,upper feather lfc,gateway release_rl & rr,1031,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather lfc,599,2015-02-13,10:30:00,upper feather lfc,gateway release_rl & rr,490,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather lfc,600,2015-02-18,14:43:00,upper feather lfc,gateway release_rl & rr,744,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather lfc,601,2015-02-19,10:29:00,upper feather lfc,gateway release_rl & rr,494,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather lfc,602,2015-02-20,14:00:00,upper feather lfc,gateway release_rl & rr,471,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather lfc,603,2015-02-24,12:26:00,upper feather lfc,gateway release_rl & rr,690,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather lfc,604,2015-02-26,11:00:00,upper feather lfc,gateway release_rl & rr,393,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather lfc,605,2015-02-27,13:30:00,upper feather lfc,gateway release_rl & rr,490,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,no,NA,NA,FALSE
feather river,upper feather hfc,606,2015-01-21,16:17:59,upper feather hfc,herringer release_ rl & rr,981,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather hfc,607,2015-01-22,12:24:59,upper feather hfc,herringer release_ rl & rr,589,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather hfc,608,2015-01-27,13:03:00,upper feather hfc,herringer release_ rl & rr,730,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,yes,NA,NA,FALSE
feather river,upper feather hfc,609,2015-01-28,12:44:00,upper feather hfc,herringer release_ rl & rr,713,NA,natural,fall,not recorded,gateway riffle,NA,NA,NA,NA,yes,NA,NA,FALSE
