projectDescriptionID,releaseID,releaseTime,commonName,markedRun,markedFishOrigin,sourceOfFishSite,releaseSite,releaseSubSite,nReleased,testDays,appliedMarkType,appliedMarkColor,appliedMarkPosition,appliedMarkCode,IncludeInAnalysis
2,840,2020-03-18T09:43:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,909,23,Elastomer,Green,Nose,,Yes
2,841,2020-03-24T12:34:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,577,24,Elastomer,White,Nose,,Yes
2,842,2020-03-27T12:53:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,915,10,Elastomer,Green,Nose,,Yes
2,843,2020-04-02T10:14:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,1037,7,Elastomer,Red,Nose,,Yes
2,844,2020-04-10T10:30:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,416,14,Elastomer,Green,Nose,,Yes
2,845,2020-04-17T11:07:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,275,7,Elastomer,White,Nose,,Yes
2,846,2020-04-21T11:58:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,280,7,Elastomer,Red,Nose,,Yes
2,847,2020-04-29T09:31:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,487,7,Elastomer,Yellow,Nose,,Yes
2,848,2020-05-07T13:10:00Z,Chinook salmon,Fall,Natural,,Eye riffle_release site,Below Weir Riffle,889,10,Elastomer,Orange,Nose,,Yes
2,849,2020-05-09T10:45:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,882,7,Elastomer,Yellow,Nose,,Yes
2,850,2020-05-14T13:19:00Z,Chinook salmon,Fall,Natural,,Eye riffle_release site,Below Weir Riffle,187,7,Elastomer,Pink,Nose,,Yes
2,851,2020-04-28T13:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,786,13,Elastomer,Green,Nose,,Yes
2,852,2020-05-01T09:55:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,868,10,Elastomer,White,Nose,,Yes
2,853,2020-05-08T11:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,477,7,Elastomer,Red,Nose,,Yes
2,854,2020-05-12T09:20:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,424,7,Elastomer,Green,Nose,,Yes
2,855,2020-01-10T11:20:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,40,7,Elastomer,Red,Nose,,No
2,856,2022-01-05T13:16:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1188,7,Pigment / dye,Brown,Whole body,,Yes
2,857,2022-01-13T12:01:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,548,7,Elastomer,White,Nose,,Yes
2,858,2022-01-13T09:17:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,441,7,Elastomer,Pink,Nose,,Yes
2,859,2022-01-19T09:09:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,592,7,Elastomer,Yellow,Nose,,Yes
2,860,2022-01-19T11:45:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,708,7,Elastomer,Green,Nose,,Yes
2,861,2022-01-20T12:17:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,580,7,Elastomer,Orange,Nose,,Yes
2,862,2022-01-21T13:54:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,310,7,Elastomer,Red,Nose,,Yes
2,863,2022-01-25T08:56:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1019,7,Elastomer,Pink,Nose,,Yes
2,864,2022-01-27T09:15:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,642,7,Elastomer,Yellow,Nose,,Yes
2,865,2022-01-25T13:10:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,943,7,Elastomer,White,Nose,,Yes
2,866,2022-01-27T12:45:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,597,7,Elastomer,Green,Nose,,Yes
2,867,2022-02-01T10:29:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,999,7,Elastomer,Orange,Nose,,Yes
2,868,2022-02-03T23:49:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1109,7,Elastomer,Pink,Nose,,Yes
2,869,2022-02-10T11:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,999,7,Elastomer,Pink,Nose,,Yes
2,870,2022-02-09T12:27:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,999,7,Elastomer,White,Nose,,Yes
2,871,2022-02-15T09:11:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,996,9,Elastomer,Yellow,Nose,,Yes
2,872,2022-02-08T10:40:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1014,7,Elastomer,Orange,Nose,,Yes
2,873,2022-02-15T12:48:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,555,7,Elastomer,Green,Nose,,Yes
2,874,2022-02-17T12:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,991,7,Elastomer,Orange,Nose,,Yes
2,875,2022-02-17T09:22:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,889,7,Elastomer,White,Nose,,Yes
2,876,2022-02-23T12:15:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,599,7,Elastomer,Pink,Nose,,Yes
2,878,2022-03-01T09:28:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,495,7,Elastomer,Yellow,Nose,,Yes
2,879,2022-03-01T12:20:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,796,7,Elastomer,White,Nose,,Yes
2,880,2022-03-03T11:47:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,535,7,Elastomer,Green,Nose,,Yes
2,881,2022-03-03T08:55:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,522,7,Elastomer,Orange,Nose,,Yes
2,882,2022-03-08T08:57:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,965,7,Elastomer,Pink,Nose,,Yes
2,883,2022-03-10T11:14:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,648,7,Elastomer,White,Nose,,No
2,884,2022-03-16T09:31:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,164,7,Elastomer,Green,Nose,,No
2,885,2022-03-30T11:56:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,132,7,Elastomer,Yellow,Nose,,Yes
2,886,2022-04-06T11:38:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,53,7,Elastomer,White,Nose,,No
2,887,2022-04-20T09:29:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,258,7,Elastomer,Orange,Nose,,Yes
2,888,2022-01-12T10:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,884,7,Elastomer,Pink,Nose,,Yes
2,889,2023-01-12T09:56:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,884,7,Elastomer,Pink,Nose,,Yes
2,890,2023-01-18T10:13:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,723,10,Elastomer,Orange,Nose,,Yes
2,891,2023-01-26T10:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1284,7,Elastomer,Pink,Nose,,Yes
2,892,2023-02-01T13:35:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1893,7,Elastomer,Orange,Nose,,Yes
2,893,2023-02-09T13:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,689,7,Elastomer,Pink,Nose,,Yes
2,894,2023-02-22T12:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,751,7,Elastomer,Pink,Nose,,Yes
2,895,2023-03-01T09:58:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1003,8,Elastomer,Orange,Nose,,Yes
2,896,2023-03-08T11:28:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,475,7,Elastomer,Green,Nose,,Yes
2,897,2023-01-10T10:32:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,496,7,Elastomer,White,Nose,,Yes
2,898,2023-01-18T12:53:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,727,7,Elastomer,Green,Nose,,Yes
2,899,2023-01-25T10:04:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,1417,7,Elastomer,White,Nose,,Yes
2,900,2023-02-02T10:16:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,1486,7,Elastomer,Green,Nose,,Yes
2,901,2023-02-09T11:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,728,7,Elastomer,White,Nose,,Yes
2,902,2023-03-30T14:30:00Z,Chinook salmon,Fall,Hatchery,Not recorded,Eye riffle_release site,Below Weir Riffle,2305,7,Elastomer,Orange,Nose,,Yes
2,903,2023-02-24T10:43:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,943,7,Elastomer,Green,Nose,,Yes
2,904,2023-04-05T11:50:00Z,Chinook salmon,Fall,Hatchery,Not recorded,Herringer_release site,Herringer release_ RL & RR,4014,7,Elastomer,Green,Nose,,Yes
2,905,2024-01-10T12:30:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Eye riffle_release site,Below Weir Riffle,567,7,Elastomer,Pink,Nose,,Yes
2,906,2024-01-17T12:51:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Eye riffle_release site,Below Weir Riffle,361,7,Elastomer,Orange,Nose,,Yes
2,907,2024-01-05T09:38:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,191,7,Elastomer,White,Nose,,Yes
2,908,2024-01-12T11:05:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,half mile above trap RM,571,7,Elastomer,Green,Nose,,Yes
2,909,2024-01-17T10:05:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,523,7,Elastomer,White,Nose,,Yes
2,910,2024-01-19T10:17:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,444,7,Elastomer,Pink,Nose,,Yes
2,911,2024-01-19T13:26:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,half mile above trap RM,1077,7,Elastomer,Blue,Nose,,Yes
2,912,2024-01-24T11:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,530,7,Elastomer,Yellow,Nose,,Yes
2,913,2024-01-26T13:40:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,497,7,Elastomer,White,Nose,,Yes
2,914,2024-01-31T10:05:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Eye riffle_release site,Below Weir Riffle,600,7,Elastomer,Yellow,Nose,,No
2,915,2024-01-24T09:00:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,350,7,Elastomer,Green,Nose,,Yes
2,916,2024-01-26T10:32:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,343,7,Elastomer,Pink,Nose,,Yes
2,917,2024-02-09T12:39:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1013,7,Elastomer,Pink,Nose,,Yes
2,918,2024-02-14T13:15:00Z,Chinook salmon,Fall,Hatchery,,Eye riffle_release site,Below Weir Riffle,4998,7,Elastomer,Orange,Nose,,Yes
2,919,2024-02-23T12:17:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,970,7,Elastomer,Yellow,Nose,,Yes
2,920,2024-02-28T14:33:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1169,7,Elastomer,Pink,Nose,,Yes
2,921,2024-03-08T12:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,100,7,Elastomer,Yellow,Nose,,Yes
2,922,2024-02-08T10:31:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,half mile above trap RM,959,7,Elastomer,White,Nose,,Yes
2,923,2024-02-16T12:10:00Z,Chinook salmon,Fall,Mixed,Eye Riffle,Herringer_release site,half mile above trap RM,1439,9,Elastomer,Green,Nose,,Yes
2,924,2024-02-22T10:54:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,half mile above trap RM,1936,11,Elastomer,White,Nose,,Yes
2,925,2024-03-07T10:34:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,half mile above trap RM,1208,7,Elastomer,Green,Nose,,Yes
2,926,2024-03-14T12:15:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1380,9,Elastomer,Pink,Nose,,Yes
2,927,2024-03-22T11:52:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,349,7,Elastomer,Yellow,Nose,,Yes
2,928,2024-03-26T12:39:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,263,7,Elastomer,Pink,Nose,,Yes
2,929,2024-03-12T11:06:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,half mile above trap RM,989,7,Elastomer,Blue,Nose,,Yes
2,930,2024-03-20T09:53:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,half mile above trap RM,690,7,Elastomer,White,Nose,,Yes
2,931,2025-01-08T11:44:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,531,7,Elastomer,Pink,Nose,,Yes
2,932,2025-01-09T10:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,729,7,Elastomer,Yellow,Nose,,Yes
2,933,2025-01-14T12:10:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,988,7,Elastomer,Orange,Nose,,Yes
2,934,2025-01-17T12:41:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1030,7,Elastomer,White,Nose,,Yes
2,935,2025-01-23T13:40:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1500,7,Elastomer,Yellow,Nose,,Yes
2,936,2025-01-25T21:37:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,795,7,Elastomer,Pink,Nose,,Yes
2,937,2025-01-29T09:49:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1045,7,Elastomer,Orange,Nose,,Yes
2,938,2025-01-08T09:31:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,half mile above trap RM,599,7,Elastomer,White,Nose,,Yes
2,939,2025-01-15T09:44:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,half mile above trap RM,1492,7,Elastomer,Blue,Nose,,Yes
2,940,2025-01-17T09:44:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,half mile above trap RM,1413,7,Elastomer,Green,Nose,,Yes
2,941,2025-01-23T10:40:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,half mile above trap RM,1500,7,Elastomer,Purple / Violet,Nose,,Yes
2,942,2025-01-24T14:06:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,half mile above trap RM,997,7,Elastomer,White,Nose,,Yes
2,943,2025-02-12T10:05:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1087,7,Elastomer,Pink,Nose,,Yes
2,944,2025-02-20T12:45:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1967,7,Elastomer,Yellow,Nose,,Yes
2,945,2025-02-28T12:06:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1643,7,Elastomer,White,Nose,,Yes
2,946,2025-03-05T12:03:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1286,7,Elastomer,Orange,Nose,,Yes
2,947,2025-01-28T09:30:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,half mile above trap RM,844,7,Elastomer,Blue,Nose,,Yes
2,948,2025-02-14T13:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,half mile above trap RM,988,7,Elastomer,White,Nose,,Yes
2,949,2025-02-26T10:39:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,half mile above trap RM,1896,7,Pigment / dye,Brown,Whole body,,Yes
2,950,2025-03-05T10:06:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,half mile above trap RM,701,7,Elastomer,Green,Nose,,Yes
2,951,2011-03-17T11:32:00Z,Chinook salmon,Fall,Hatchery,,Sunset_release site,release_100m above falls,2498,7,Elastomer,Pink,Nose,,Yes
2,952,2011-03-27T11:32:00Z,Chinook salmon,Fall,Hatchery,,Sunset_release site,release_100m above falls,2921,7,Elastomer,Green,Nose,,Yes
2,953,2025-03-28T12:23:00Z,Chinook salmon,Fall,Hatchery,,Eye riffle_release site,Below Weir Riffle,952,7,Elastomer,Orange,Nose,,Yes
2,954,2025-03-12T12:03:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,half mile above trap RM,1195,7,Elastomer,Blue,Nose,,Yes
2,955,2025-03-19T11:25:00Z,Chinook salmon,Fall,Hatchery,Herringer Riffle,Herringer_release site,half mile above trap RM,1795,7,Elastomer,Yellow,Nose,,Yes
2,956,2025-03-28T10:29:00Z,Chinook salmon,Fall,Hatchery,Herringer Riffle,Herringer_release site,half mile above trap RM,1998,7,Elastomer,White,Nose,,Yes
2,957,2025-04-10T10:12:00Z,Chinook salmon,Fall,Hatchery,,Herringer_release site,half mile above trap RM,2003,7,Elastomer,Orange,Nose,,Yes
2,958,2011-03-20T11:32:00Z,Chinook salmon,Fall,Hatchery,,Sunset_release site,release_100m above falls,2498,7,Elastomer,Pink,Nose,,Yes
